% R,Z,IsoLevel
2.383333333,4.808477715,85
2.4,4.808724435,85
2.416666667,4.808975798,85
2.433333333,4.809231878,85
2.45,4.809492752,85
2.466666667,4.809758497,85
2.483333333,4.810029191,85
2.5,4.810304914,85
2.516666667,4.810585746,85
2.533333333,4.810871767,85
2.55,4.811163061,85
2.566666667,4.81145971,85
2.583333333,4.811761799,85
2.6,4.812069414,85
2.616666667,4.81238264,85
2.633333333,4.812701566,85
2.65,4.81302628,85
2.666666667,4.813356872,85
2.683333333,4.813693434,85
2.7,4.814036057,85
2.716666667,4.814384834,85
2.733333333,4.81473986,85
2.75,4.815101231,85
2.766666667,4.815469044,85
2.783333333,4.815843396,85
2.8,4.816224387,85
2.816666667,4.816612118,85
2.833333333,4.817006689,85
2.85,4.817408205,85
2.868282788,4.817857143,85
2.9,4.818653613,85
2.916666667,4.81908295,85
2.933333333,4.81951974,85
2.95,4.819964093,85
2.966666667,4.820416122,85
2.983333333,4.820875939,85
3,4.821343659,85
3.016666667,4.821819397,85
3.033333333,4.822303273,85
3.05,4.822795404,85
3.066666667,4.823295912,85
3.083333333,4.823804919,85
3.1,4.824322549,85
3.116666667,4.824848927,85
3.133333333,4.825384182,85
3.15,4.825928441,85
3.166666667,4.826481836,85
3.183333333,4.8270445,85
3.2,4.827616567,85
3.216666667,4.828198174,85
3.233333333,4.828789461,85
3.25,4.829390566,85
3.266666667,4.830001633,85
3.283333333,4.830622808,85
3.3,4.831254237,85
3.316666667,4.831896069,85
3.333333333,4.832548458,85
3.35,4.833211557,85
3.366666667,4.833885523,85
3.383333333,4.834570516,85
3.410531376,4.835714286,85
3.433333333,4.836690934,85
3.45,4.837419885,85
3.466666667,4.83816064,85
3.483333333,4.838913374,85
3.5,4.839678264,85
3.516666667,4.840455491,85
3.533333333,4.84124524,85
3.55,4.8420477,85
3.566666667,4.842863064,85
3.583333333,4.843691526,85
3.6,4.844533289,85
3.616666667,4.845388556,85
3.633333333,4.846257537,85
3.65,4.847140446,85
3.666666667,4.848037503,85
3.683333333,4.84894893,85
3.7,4.84987496,85
3.716666667,4.850815827,85
3.733333333,4.851771773,85
3.76397986,4.853571429,85
3.783333333,4.854729555,85
3.8,4.855745603,85
3.816666667,4.856777902,85
3.833333333,4.857826732,85
3.85,4.858892373,85
3.866666667,4.859975121,85
3.883333333,4.861075277,85
3.9,4.862193153,85
3.916666667,4.863329069,85
3.933333333,4.864483359,85
3.95,4.865656365,85
3.980528989,4.867857143,85
4,4.869287325,85
4.016666667,4.870535238,85
4.033333333,4.871803552,85
4.05,4.873092671,85
4.066666667,4.874403025,85
4.083333333,4.875735053,85
4.1,4.87708922,85
4.116666667,4.878466001,85
4.133333333,4.879865904,85
4.159792983,4.882142857,85
4.183333333,4.88420342,85
4.2,4.885696415,85
4.216666667,4.887215014,85
4.233333333,4.888759852,85
4.25,4.890331581,85
4.276112693,4.892857143,85
4.3,4.895208048,85
4.316666667,4.896889051,85
4.333333333,4.898600305,85
4.35,4.900342661,85
4.380048967,4.903571429,85
4.4,4.905759086,85
4.416666667,4.907629295,85
4.443399469,4.910714286,85
4.466666667,4.913450792,85
4.483333333,4.915464596,85
4.502660438,4.917857143,85
4.530843217,4.921428571,85
4.558069762,4.925,85
4.583333333,4.92692818,85
4.606260299,4.92875,85
4.633333333,4.930950536,85
4.651688227,4.9325,85
4.694302948,4.93625,85
4.716666667,4.938296651,85
4.73454264,4.94,85
4.772117048,4.94375,85
4.807327273,4.9475,85
4.840043131,4.95125,85
4.870124435,4.955,85
4.897141464,4.95875,85
4.920527009,4.9625,85
4.940152164,4.96625,85
4.956361977,4.97,85
4.975176759,4.975664771,85
4.990825128,4.982935654,85
5.000932719,4.988959862,85
5.004403167,4.993490713,85
5.006915523,4.997805993,85
